event_id,entity_type,entity_id,from_state,to_state,at,actor,process_id,synthetic
EV-H114-01,work_orders,WO-H114,received,inspected,2026-07-21T13:25:42.857143Z,Operador demo,PROC-H114,1
EV-H114-02,work_orders,WO-H114,inspected,authorized,2026-07-21T14:51:25.714286Z,Operador demo,PROC-H114,1
EV-H114-03,work_orders,WO-H114,authorized,scheduled,2026-07-21T16:17:08.571429Z,Operador demo,PROC-H114,1
EV-H114-04,work_orders,WO-H114,scheduled,in_service,2026-07-21T17:42:51.428571Z,Operador demo,PROC-H114,1
EV-H114-05,work_orders,WO-H114,in_service,quality_check,2026-07-21T19:08:34.285714Z,Operador demo,PROC-H114,1
EV-H114-06,work_orders,WO-H114,quality_check,ready,2026-07-21T20:34:17.142857Z,Operador demo,PROC-H114,1
EV-H114-07,work_orders,WO-H114,ready,delivered,2026-07-21T22:00:00Z,Operador demo,PROC-H114,1
EV-H115-00,work_orders,WO-H115,initial,received,2026-07-20T23:00:00Z,Operador demo,PROC-H115,1
EV-H115-01,work_orders,WO-H115,received,inspected,2026-07-21T00:42:51.428571Z,Operador demo,PROC-H115,1
EV-H115-02,work_orders,WO-H115,inspected,authorized,2026-07-21T02:25:42.857143Z,Operador demo,PROC-H115,1
EV-H115-03,work_orders,WO-H115,authorized,scheduled,2026-07-21T04:08:34.285714Z,Operador demo,PROC-H115,1
EV-H115-04,work_orders,WO-H115,scheduled,in_service,2026-07-21T05:51:25.714286Z,Operador demo,PROC-H115,1
EV-H115-05,work_orders,WO-H115,in_service,quality_check,2026-07-21T07:34:17.142857Z,Operador demo,PROC-H115,1
EV-H115-06,work_orders,WO-H115,quality_check,ready,2026-07-21T09:17:08.571429Z,Operador demo,PROC-H115,1
EV-H115-07,work_orders,WO-H115,ready,delivered,2026-07-21T11:00:00Z,Operador demo,PROC-H115,1
EV-H116-00,work_orders,WO-H116,initial,received,2026-07-20T10:00:00Z,Operador demo,PROC-H116,1
EV-H116-01,work_orders,WO-H116,received,inspected,2026-07-20T12:00:00Z,Operador demo,PROC-H116,1
EV-H116-02,work_orders,WO-H116,inspected,authorized,2026-07-20T14:00:00Z,Operador demo,PROC-H116,1
EV-H116-03,work_orders,WO-H116,authorized,scheduled,2026-07-20T16:00:00Z,Operador demo,PROC-H116,1
EV-H116-04,work_orders,WO-H116,scheduled,in_service,2026-07-20T18:00:00Z,Operador demo,PROC-H116,1
EV-H116-05,work_orders,WO-H116,in_service,quality_check,2026-07-20T20:00:00Z,Operador demo,PROC-H116,1
EV-H116-06,work_orders,WO-H116,quality_check,ready,2026-07-20T22:00:00Z,Operador demo,PROC-H116,1
EV-H116-07,work_orders,WO-H116,ready,delivered,2026-07-21T00:00:00Z,Operador demo,PROC-H116,1
EV-H117-00,work_orders,WO-H117,initial,received,2026-07-19T21:00:00Z,Operador demo,PROC-H117,1
EV-H117-01,work_orders,WO-H117,received,inspected,2026-07-20T06:00:00Z,Operador demo,PROC-H117,1
EV-H117-02,work_orders,WO-H117,inspected,authorized,2026-07-20T15:00:00Z,Operador demo,PROC-H117,1
EV-H117-03,work_orders,WO-H117,authorized,scheduled,2026-07-21T00:00:00Z,Operador demo,PROC-H117,1
EV-H117-04,work_orders,WO-H117,scheduled,in_service,2026-07-21T09:00:00Z,Operador demo,PROC-H117,1
EV-H117-05,work_orders,WO-H117,in_service,quality_check,2026-07-21T18:00:00Z,Operador demo,PROC-H117,1
EV-H117-06,work_orders,WO-H117,quality_check,ready,2026-07-22T03:00:00Z,Operador demo,PROC-H117,1
EV-H117-07,work_orders,WO-H117,ready,delivered,2026-07-22T12:00:00Z,Operador demo,PROC-H117,1
EV-H118-00,work_orders,WO-H118,initial,received,2026-07-19T08:00:00Z,Operador demo,PROC-H118,1
EV-H118-01,work_orders,WO-H118,received,inspected,2026-07-19T10:34:17.142857Z,Operador demo,PROC-H118,1
EV-H118-02,work_orders,WO-H118,inspected,authorized,2026-07-19T13:08:34.285714Z,Operador demo,PROC-H118,1
EV-H118-03,work_orders,WO-H118,authorized,scheduled,2026-07-19T15:42:51.428571Z,Operador demo,PROC-H118,1
EV-H118-04,work_orders,WO-H118,scheduled,in_service,2026-07-19T18:17:08.571429Z,Operador demo,PROC-H118,1
EV-H118-05,work_orders,WO-H118,in_service,quality_check,2026-07-19T20:51:25.714286Z,Operador demo,PROC-H118,1
EV-H118-06,work_orders,WO-H118,quality_check,ready,2026-07-19T23:25:42.857143Z,Operador demo,PROC-H118,1
EV-H118-07,work_orders,WO-H118,ready,delivered,2026-07-20T02:00:00Z,Operador demo,PROC-H118,1
EV-H119-00,work_orders,WO-H119,initial,received,2026-07-18T19:00:00Z,Operador demo,PROC-H119,1
EV-H119-01,work_orders,WO-H119,received,inspected,2026-07-18T19:51:25.714286Z,Operador demo,PROC-H119,1
EV-H119-02,work_orders,WO-H119,inspected,authorized,2026-07-18T20:42:51.428571Z,Operador demo,PROC-H119,1
EV-H119-03,work_orders,WO-H119,authorized,scheduled,2026-07-18T21:34:17.142857Z,Operador demo,PROC-H119,1
EV-H119-04,work_orders,WO-H119,scheduled,in_service,2026-07-18T22:25:42.857143Z,Operador demo,PROC-H119,1
EV-H119-05,work_orders,WO-H119,in_service,quality_check,2026-07-18T23:17:08.571429Z,Operador demo,PROC-H119,1
EV-H119-06,work_orders,WO-H119,quality_check,ready,2026-07-19T00:08:34.285714Z,Operador demo,PROC-H119,1
EV-H119-07,work_orders,WO-H119,ready,delivered,2026-07-19T01:00:00Z,Operador demo,PROC-H119,1
EV-H120-00,work_orders,WO-H120,initial,received,2026-07-18T06:00:00Z,Operador demo,PROC-H120,1
EV-H120-01,work_orders,WO-H120,received,inspected,2026-07-18T06:43:38.181818Z,Operador demo,PROC-H120,1
EV-H120-02,work_orders,WO-H120,inspected,authorized,2026-07-18T07:27:16.363636Z,Operador demo,PROC-H120,1
EV-H120-03,work_orders,WO-H120,authorized,waiting_parts,2026-07-18T08:10:54.545455Z,Operador demo,PROC-H120,1
EV-H120-04,work_orders,WO-H120,waiting_parts,scheduled,2026-07-18T08:54:32.727273Z,Operador demo,PROC-H120,1
EV-H120-05,work_orders,WO-H120,scheduled,in_service,2026-07-18T09:38:10.909091Z,Operador demo,PROC-H120,1
EV-H120-06,work_orders,WO-H120,in_service,quality_check,2026-07-18T10:21:49.090909Z,Operador demo,PROC-H120,1
EV-H120-07,work_orders,WO-H120,quality_check,rework,2026-07-18T11:05:27.272727Z,Operador demo,PROC-H120,1
EV-H120-08,work_orders,WO-H120,rework,in_service,2026-07-18T11:49:05.454545Z,Operador demo,PROC-H120,1
EV-H120-09,work_orders,WO-H120,in_service,quality_check,2026-07-18T12:32:43.636364Z,Operador demo,PROC-H120,1
EV-H120-10,work_orders,WO-H120,quality_check,ready,2026-07-18T13:16:21.818182Z,Operador demo,PROC-H120,1
EV-H120-11,work_orders,WO-H120,ready,delivered,2026-07-18T14:00:00Z,Operador demo,PROC-H120,1
EV-H121-00,work_orders,WO-H121,initial,received,2026-07-17T17:00:00Z,Operador demo,PROC-H121,1
EV-H121-01,work_orders,WO-H121,received,inspected,2026-07-17T18:25:42.857143Z,Operador demo,PROC-H121,1
EV-H121-02,work_orders,WO-H121,inspected,authorized,2026-07-17T19:51:25.714286Z,Operador demo,PROC-H121,1
EV-H121-03,work_orders,WO-H121,authorized,scheduled,2026-07-17T21:17:08.571429Z,Operador demo,PROC-H121,1
EV-H121-04,work_orders,WO-H121,scheduled,in_service,2026-07-17T22:42:51.428571Z,Operador demo,PROC-H121,1
EV-H121-05,work_orders,WO-H121,in_service,quality_check,2026-07-18T00:08:34.285714Z,Operador demo,PROC-H121,1
EV-H121-06,work_orders,WO-H121,quality_check,ready,2026-07-18T01:34:17.142857Z,Operador demo,PROC-H121,1
EV-H121-07,work_orders,WO-H121,ready,delivered,2026-07-18T03:00:00Z,Operador demo,PROC-H121,1
EV-H122-00,work_orders,WO-H122,initial,received,2026-07-17T04:00:00Z,Operador demo,PROC-H122,1
EV-H122-01,work_orders,WO-H122,received,inspected,2026-07-17T05:42:51.428571Z,Operador demo,PROC-H122,1
EV-H122-02,work_orders,WO-H122,inspected,authorized,2026-07-17T07:25:42.857143Z,Operador demo,PROC-H122,1
EV-H122-03,work_orders,WO-H122,authorized,scheduled,2026-07-17T09:08:34.285714Z,Operador demo,PROC-H122,1
EV-H122-04,work_orders,WO-H122,scheduled,in_service,2026-07-17T10:51:25.714286Z,Operador demo,PROC-H122,1
EV-H122-05,work_orders,WO-H122,in_service,quality_check,2026-07-17T12:34:17.142857Z,Operador demo,PROC-H122,1
EV-H122-06,work_orders,WO-H122,quality_check,ready,2026-07-17T14:17:08.571429Z,Operador demo,PROC-H122,1
EV-H122-07,work_orders,WO-H122,ready,delivered,2026-07-17T16:00:00Z,Operador demo,PROC-H122,1
EV-H123-00,work_orders,WO-H123,initial,received,2026-07-16T15:00:00Z,Operador demo,PROC-H123,1
EV-H123-01,work_orders,WO-H123,received,inspected,2026-07-16T17:00:00Z,Operador demo,PROC-H123,1
EV-H123-02,work_orders,WO-H123,inspected,authorized,2026-07-16T19:00:00Z,Operador demo,PROC-H123,1
EV-H123-03,work_orders,WO-H123,authorized,scheduled,2026-07-16T21:00:00Z,Operador demo,PROC-H123,1
EV-H123-04,work_orders,WO-H123,scheduled,in_service,2026-07-16T23:00:00Z,Operador demo,PROC-H123,1
EV-H123-05,work_orders,WO-H123,in_service,quality_check,2026-07-17T01:00:00Z,Operador demo,PROC-H123,1
EV-H123-06,work_orders,WO-H123,quality_check,ready,2026-07-17T03:00:00Z,Operador demo,PROC-H123,1
EV-H123-07,work_orders,WO-H123,ready,delivered,2026-07-17T05:00:00Z,Operador demo,PROC-H123,1
EV-H124-00,work_orders,WO-H124,initial,received,2026-07-16T02:00:00Z,Operador demo,PROC-H124,1
EV-H124-01,work_orders,WO-H124,received,inspected,2026-07-16T04:17:08.571429Z,Operador demo,PROC-H124,1
EV-H124-02,work_orders,WO-H124,inspected,authorized,2026-07-16T06:34:17.142857Z,Operador demo,PROC-H124,1
EV-H124-03,work_orders,WO-H124,authorized,scheduled,2026-07-16T08:51:25.714286Z,Operador demo,PROC-H124,1
EV-H124-04,work_orders,WO-H124,scheduled,in_service,2026-07-16T11:08:34.285714Z,Operador demo,PROC-H124,1
EV-H124-05,work_orders,WO-H124,in_service,quality_check,2026-07-16T13:25:42.857143Z,Operador demo,PROC-H124,1
EV-H124-06,work_orders,WO-H124,quality_check,ready,2026-07-16T15:42:51.428571Z,Operador demo,PROC-H124,1
EV-H124-07,work_orders,WO-H124,ready,delivered,2026-07-16T18:00:00Z,Operador demo,PROC-H124,1
EV-H125-00,work_orders,WO-H125,initial,received,2026-07-15T13:00:00Z,Operador demo,PROC-H125,1
EV-H125-01,work_orders,WO-H125,received,inspected,2026-07-15T15:34:17.142857Z,Operador demo,PROC-H125,1
EV-H125-02,work_orders,WO-H125,inspected,authorized,2026-07-15T18:08:34.285714Z,Operador demo,PROC-H125,1
EV-H125-03,work_orders,WO-H125,authorized,scheduled,2026-07-15T20:42:51.428571Z,Operador demo,PROC-H125,1
EV-H125-04,work_orders,WO-H125,scheduled,in_service,2026-07-15T23:17:08.571429Z,Operador demo,PROC-H125,1
EV-H125-05,work_orders,WO-H125,in_service,quality_check,2026-07-16T01:51:25.714286Z,Operador demo,PROC-H125,1
EV-H125-06,work_orders,WO-H125,quality_check,ready,2026-07-16T04:25:42.857143Z,Operador demo,PROC-H125,1
EV-H125-07,work_orders,WO-H125,ready,delivered,2026-07-16T07:00:00Z,Operador demo,PROC-H125,1
EV-H126-00,work_orders,WO-H126,initial,received,2026-07-15T00:00:00Z,Operador demo,PROC-H126,1
EV-H126-01,work_orders,WO-H126,received,inspected,2026-07-15T08:34:17.142857Z,Operador demo,PROC-H126,1
EV-H126-02,work_orders,WO-H126,inspected,authorized,2026-07-15T17:08:34.285714Z,Operador demo,PROC-H126,1
EV-H126-03,work_orders,WO-H126,authorized,scheduled,2026-07-16T01:42:51.428571Z,Operador demo,PROC-H126,1
EV-H126-04,work_orders,WO-H126,scheduled,in_service,2026-07-16T10:17:08.571429Z,Operador demo,PROC-H126,1
EV-H126-05,work_orders,WO-H126,in_service,quality_check,2026-07-16T18:51:25.714286Z,Operador demo,PROC-H126,1
EV-H126-06,work_orders,WO-H126,quality_check,ready,2026-07-17T03:25:42.857143Z,Operador demo,PROC-H126,1
EV-H126-07,work_orders,WO-H126,ready,delivered,2026-07-17T12:00:00Z,Operador demo,PROC-H126,1
EV-H127-00,work_orders,WO-H127,initial,received,2026-07-14T11:00:00Z,Operador demo,PROC-H127,1
EV-H127-01,work_orders,WO-H127,received,inspected,2026-07-14T12:08:34.285714Z,Operador demo,PROC-H127,1
EV-H127-02,work_orders,WO-H127,inspected,authorized,2026-07-14T13:17:08.571429Z,Operador demo,PROC-H127,1
EV-H127-03,work_orders,WO-H127,authorized,scheduled,2026-07-14T14:25:42.857143Z,Operador demo,PROC-H127,1
EV-H127-04,work_orders,WO-H127,scheduled,in_service,2026-07-14T15:34:17.142857Z,Operador demo,PROC-H127,1
EV-H127-05,work_orders,WO-H127,in_service,quality_check,2026-07-14T16:42:51.428571Z,Operador demo,PROC-H127,1
EV-H127-06,work_orders,WO-H127,quality_check,ready,2026-07-14T17:51:25.714286Z,Operador demo,PROC-H127,1
EV-H127-07,work_orders,WO-H127,ready,delivered,2026-07-14T19:00:00Z,Operador demo,PROC-H127,1
EV-H128-00,work_orders,WO-H128,initial,received,2026-07-13T22:00:00Z,Operador demo,PROC-H128,1
EV-H128-01,work_orders,WO-H128,received,inspected,2026-07-13T23:25:42.857143Z,Operador demo,PROC-H128,1
EV-H128-02,work_orders,WO-H128,inspected,authorized,2026-07-14T00:51:25.714286Z,Operador demo,PROC-H128,1
EV-H128-03,work_orders,WO-H128,authorized,scheduled,2026-07-14T02:17:08.571429Z,Operador demo,PROC-H128,1
EV-H128-04,work_orders,WO-H128,scheduled,in_service,2026-07-14T03:42:51.428571Z,Operador demo,PROC-H128,1
EV-H128-05,work_orders,WO-H128,in_service,quality_check,2026-07-14T05:08:34.285714Z,Operador demo,PROC-H128,1
EV-H128-06,work_orders,WO-H128,quality_check,ready,2026-07-14T06:34:17.142857Z,Operador demo,PROC-H128,1
EV-H128-07,work_orders,WO-H128,ready,delivered,2026-07-14T08:00:00Z,Operador demo,PROC-H128,1
EV-H129-00,work_orders,WO-H129,initial,received,2026-07-13T09:00:00Z,Operador demo,PROC-H129,1
EV-H129-01,work_orders,WO-H129,received,inspected,2026-07-13T10:42:51.428571Z,Operador demo,PROC-H129,1
EV-H129-02,work_orders,WO-H129,inspected,authorized,2026-07-13T12:25:42.857143Z,Operador demo,PROC-H129,1
EV-H129-03,work_orders,WO-H129,authorized,scheduled,2026-07-13T14:08:34.285714Z,Operador demo,PROC-H129,1
EV-H129-04,work_orders,WO-H129,scheduled,in_service,2026-07-13T15:51:25.714286Z,Operador demo,PROC-H129,1
EV-H129-05,work_orders,WO-H129,in_service,quality_check,2026-07-13T17:34:17.142857Z,Operador demo,PROC-H129,1
EV-H129-06,work_orders,WO-H129,quality_check,ready,2026-07-13T19:17:08.571429Z,Operador demo,PROC-H129,1
EV-H129-07,work_orders,WO-H129,ready,delivered,2026-07-13T21:00:00Z,Operador demo,PROC-H129,1
EV-H130-00,work_orders,WO-H130,initial,received,2026-07-12T20:00:00Z,Operador demo,PROC-H130,1
EV-H130-01,work_orders,WO-H130,received,inspected,2026-07-12T21:16:21.818182Z,Operador demo,PROC-H130,1
EV-H130-02,work_orders,WO-H130,inspected,authorized,2026-07-12T22:32:43.636364Z,Operador demo,PROC-H130,1
EV-H130-03,work_orders,WO-H130,authorized,waiting_parts,2026-07-12T23:49:05.454545Z,Operador demo,PROC-H130,1
EV-H130-04,work_orders,WO-H130,waiting_parts,scheduled,2026-07-13T01:05:27.272727Z,Operador demo,PROC-H130,1
EV-H130-05,work_orders,WO-H130,scheduled,in_service,2026-07-13T02:21:49.090909Z,Operador demo,PROC-H130,1
EV-H130-06,work_orders,WO-H130,in_service,quality_check,2026-07-13T03:38:10.909091Z,Operador demo,PROC-H130,1
EV-H130-07,work_orders,WO-H130,quality_check,rework,2026-07-13T04:54:32.727273Z,Operador demo,PROC-H130,1
EV-H130-08,work_orders,WO-H130,rework,in_service,2026-07-13T06:10:54.545455Z,Operador demo,PROC-H130,1
EV-H130-09,work_orders,WO-H130,in_service,quality_check,2026-07-13T07:27:16.363636Z,Operador demo,PROC-H130,1
EV-H130-10,work_orders,WO-H130,quality_check,ready,2026-07-13T08:43:38.181818Z,Operador demo,PROC-H130,1
EV-H130-11,work_orders,WO-H130,ready,delivered,2026-07-13T10:00:00Z,Operador demo,PROC-H130,1
EV-H131-00,work_orders,WO-H131,initial,received,2026-07-12T07:00:00Z,Operador demo,PROC-H131,1
EV-H131-01,work_orders,WO-H131,received,inspected,2026-07-12T09:17:08.571429Z,Operador demo,PROC-H131,1
EV-H131-02,work_orders,WO-H131,inspected,authorized,2026-07-12T11:34:17.142857Z,Operador demo,PROC-H131,1
EV-H131-03,work_orders,WO-H131,authorized,scheduled,2026-07-12T13:51:25.714286Z,Operador demo,PROC-H131,1
EV-H131-04,work_orders,WO-H131,scheduled,in_service,2026-07-12T16:08:34.285714Z,Operador demo,PROC-H131,1
EV-H131-05,work_orders,WO-H131,in_service,quality_check,2026-07-12T18:25:42.857143Z,Operador demo,PROC-H131,1
EV-H131-06,work_orders,WO-H131,quality_check,ready,2026-07-12T20:42:51.428571Z,Operador demo,PROC-H131,1
EV-H131-07,work_orders,WO-H131,ready,delivered,2026-07-12T23:00:00Z,Operador demo,PROC-H131,1
EV-H132-00,work_orders,WO-H132,initial,received,2026-07-11T18:00:00Z,Operador demo,PROC-H132,1
EV-H132-01,work_orders,WO-H132,received,inspected,2026-07-11T20:34:17.142857Z,Operador demo,PROC-H132,1
EV-H132-02,work_orders,WO-H132,inspected,authorized,2026-07-11T23:08:34.285714Z,Operador demo,PROC-H132,1
EV-H132-03,work_orders,WO-H132,authorized,scheduled,2026-07-12T01:42:51.428571Z,Operador demo,PROC-H132,1
EV-H132-04,work_orders,WO-H132,scheduled,in_service,2026-07-12T04:17:08.571429Z,Operador demo,PROC-H132,1
EV-H132-05,work_orders,WO-H132,in_service,quality_check,2026-07-12T06:51:25.714286Z,Operador demo,PROC-H132,1
EV-H132-06,work_orders,WO-H132,quality_check,ready,2026-07-12T09:25:42.857143Z,Operador demo,PROC-H132,1
EV-H132-07,work_orders,WO-H132,ready,delivered,2026-07-12T12:00:00Z,Operador demo,PROC-H132,1
EV-H133-00,work_orders,WO-H133,initial,received,2026-07-11T05:00:00Z,Operador demo,PROC-H133,1
EV-H133-01,work_orders,WO-H133,received,inspected,2026-07-11T05:51:25.714286Z,Operador demo,PROC-H133,1
EV-H133-02,work_orders,WO-H133,inspected,authorized,2026-07-11T06:42:51.428571Z,Operador demo,PROC-H133,1
EV-H133-03,work_orders,WO-H133,authorized,scheduled,2026-07-11T07:34:17.142857Z,Operador demo,PROC-H133,1
EV-H133-04,work_orders,WO-H133,scheduled,in_service,2026-07-11T08:25:42.857143Z,Operador demo,PROC-H133,1
EV-H133-05,work_orders,WO-H133,in_service,quality_check,2026-07-11T09:17:08.571429Z,Operador demo,PROC-H133,1
EV-H133-06,work_orders,WO-H133,quality_check,ready,2026-07-11T10:08:34.285714Z,Operador demo,PROC-H133,1
EV-H133-07,work_orders,WO-H133,ready,delivered,2026-07-11T11:00:00Z,Operador demo,PROC-H133,1
EV-H134-00,work_orders,WO-H134,initial,received,2026-07-10T16:00:00Z,Operador demo,PROC-H134,1
EV-H134-01,work_orders,WO-H134,received,inspected,2026-07-10T17:08:34.285714Z,Operador demo,PROC-H134,1
EV-H134-02,work_orders,WO-H134,inspected,authorized,2026-07-10T18:17:08.571429Z,Operador demo,PROC-H134,1
EV-H134-03,work_orders,WO-H134,authorized,scheduled,2026-07-10T19:25:42.857143Z,Operador demo,PROC-H134,1
EV-H134-04,work_orders,WO-H134,scheduled,in_service,2026-07-10T20:34:17.142857Z,Operador demo,PROC-H134,1
EV-H134-05,work_orders,WO-H134,in_service,quality_check,2026-07-10T21:42:51.428571Z,Operador demo,PROC-H134,1
EV-H134-06,work_orders,WO-H134,quality_check,ready,2026-07-10T22:51:25.714286Z,Operador demo,PROC-H134,1
EV-H134-07,work_orders,WO-H134,ready,delivered,2026-07-11T00:00:00Z,Operador demo,PROC-H134,1
EV-H135-00,work_orders,WO-H135,initial,received,2026-07-10T03:00:00Z,Operador demo,PROC-H135,1
EV-H135-01,work_orders,WO-H135,received,inspected,2026-07-10T11:08:34.285714Z,Operador demo,PROC-H135,1
EV-H135-02,work_orders,WO-H135,inspected,authorized,2026-07-10T19:17:08.571429Z,Operador demo,PROC-H135,1
EV-H135-03,work_orders,WO-H135,authorized,scheduled,2026-07-11T03:25:42.857143Z,Operador demo,PROC-H135,1
EV-H135-04,work_orders,WO-H135,scheduled,in_service,2026-07-11T11:34:17.142857Z,Operador demo,PROC-H135,1
EV-H135-05,work_orders,WO-H135,in_service,quality_check,2026-07-11T19:42:51.428571Z,Operador demo,PROC-H135,1
EV-H135-06,work_orders,WO-H135,quality_check,ready,2026-07-12T03:51:25.714286Z,Operador demo,PROC-H135,1
EV-H135-07,work_orders,WO-H135,ready,delivered,2026-07-12T12:00:00Z,Operador demo,PROC-H135,1
EV-H136-00,work_orders,WO-H136,initial,received,2026-07-09T14:00:00Z,Operador demo,PROC-H136,1
EV-H136-01,work_orders,WO-H136,received,inspected,2026-07-09T15:42:51.428571Z,Operador demo,PROC-H136,1
EV-H136-02,work_orders,WO-H136,inspected,authorized,2026-07-09T17:25:42.857143Z,Operador demo,PROC-H136,1
EV-H136-03,work_orders,WO-H136,authorized,scheduled,2026-07-09T19:08:34.285714Z,Operador demo,PROC-H136,1
EV-H136-04,work_orders,WO-H136,scheduled,in_service,2026-07-09T20:51:25.714286Z,Operador demo,PROC-H136,1
EV-H136-05,work_orders,WO-H136,in_service,quality_check,2026-07-09T22:34:17.142857Z,Operador demo,PROC-H136,1
EV-H136-06,work_orders,WO-H136,quality_check,ready,2026-07-10T00:17:08.571429Z,Operador demo,PROC-H136,1
EV-H136-07,work_orders,WO-H136,ready,delivered,2026-07-10T02:00:00Z,Operador demo,PROC-H136,1
EV-H137-00,work_orders,WO-H137,initial,received,2026-07-09T01:00:00Z,Operador demo,PROC-H137,1
EV-H137-01,work_orders,WO-H137,received,inspected,2026-07-09T03:00:00Z,Operador demo,PROC-H137,1
EV-H137-02,work_orders,WO-H137,inspected,authorized,2026-07-09T05:00:00Z,Operador demo,PROC-H137,1
EV-H137-03,work_orders,WO-H137,authorized,scheduled,2026-07-09T07:00:00Z,Operador demo,PROC-H137,1
EV-H137-04,work_orders,WO-H137,scheduled,in_service,2026-07-09T09:00:00Z,Operador demo,PROC-H137,1
EV-H137-05,work_orders,WO-H137,in_service,quality_check,2026-07-09T11:00:00Z,Operador demo,PROC-H137,1
EV-H137-06,work_orders,WO-H137,quality_check,ready,2026-07-09T13:00:00Z,Operador demo,PROC-H137,1
EV-H137-07,work_orders,WO-H137,ready,delivered,2026-07-09T15:00:00Z,Operador demo,PROC-H137,1
EV-H138-00,work_orders,WO-H138,initial,received,2026-07-08T12:00:00Z,Operador demo,PROC-H138,1
EV-H138-01,work_orders,WO-H138,received,inspected,2026-07-08T14:17:08.571429Z,Operador demo,PROC-H138,1
EV-H138-02,work_orders,WO-H138,inspected,authorized,2026-07-08T16:34:17.142857Z,Operador demo,PROC-H138,1
EV-H138-03,work_orders,WO-H138,authorized,scheduled,2026-07-08T18:51:25.714286Z,Operador demo,PROC-H138,1
EV-H138-04,work_orders,WO-H138,scheduled,in_service,2026-07-08T21:08:34.285714Z,Operador demo,PROC-H138,1
EV-H138-05,work_orders,WO-H138,in_service,quality_check,2026-07-08T23:25:42.857143Z,Operador demo,PROC-H138,1
EV-H138-06,work_orders,WO-H138,quality_check,ready,2026-07-09T01:42:51.428571Z,Operador demo,PROC-H138,1
EV-H138-07,work_orders,WO-H138,ready,delivered,2026-07-09T04:00:00Z,Operador demo,PROC-H138,1
EV-H139-00,work_orders,WO-H139,initial,received,2026-07-07T23:00:00Z,Operador demo,PROC-H139,1
EV-H139-01,work_orders,WO-H139,received,inspected,2026-07-08T01:34:17.142857Z,Operador demo,PROC-H139,1
EV-H139-02,work_orders,WO-H139,inspected,authorized,2026-07-08T04:08:34.285714Z,Operador demo,PROC-H139,1
EV-H139-03,work_orders,WO-H139,authorized,scheduled,2026-07-08T06:42:51.428571Z,Operador demo,PROC-H139,1
EV-H139-04,work_orders,WO-H139,scheduled,in_service,2026-07-08T09:17:08.571429Z,Operador demo,PROC-H139,1
EV-H139-05,work_orders,WO-H139,in_service,quality_check,2026-07-08T11:51:25.714286Z,Operador demo,PROC-H139,1
EV-H139-06,work_orders,WO-H139,quality_check,ready,2026-07-08T14:25:42.857143Z,Operador demo,PROC-H139,1
EV-H139-07,work_orders,WO-H139,ready,delivered,2026-07-08T17:00:00Z,Operador demo,PROC-H139,1
EV-H140-00,work_orders,WO-H140,initial,received,2026-07-07T10:00:00Z,Operador demo,PROC-H140,1
EV-H140-01,work_orders,WO-H140,received,inspected,2026-07-07T10:32:43.636364Z,Operador demo,PROC-H140,1
EV-H140-02,work_orders,WO-H140,inspected,authorized,2026-07-07T11:05:27.272727Z,Operador demo,PROC-H140,1
EV-H140-03,work_orders,WO-H140,authorized,waiting_parts,2026-07-07T11:38:10.909091Z,Operador demo,PROC-H140,1
EV-H140-04,work_orders,WO-H140,waiting_parts,scheduled,2026-07-07T12:10:54.545455Z,Operador demo,PROC-H140,1
EV-H140-05,work_orders,WO-H140,scheduled,in_service,2026-07-07T12:43:38.181818Z,Operador demo,PROC-H140,1
EV-H140-06,work_orders,WO-H140,in_service,quality_check,2026-07-07T13:16:21.818182Z,Operador demo,PROC-H140,1
EV-H140-07,work_orders,WO-H140,quality_check,rework,2026-07-07T13:49:05.454545Z,Operador demo,PROC-H140,1
EV-H140-08,work_orders,WO-H140,rework,in_service,2026-07-07T14:21:49.090909Z,Operador demo,PROC-H140,1
EV-H140-09,work_orders,WO-H140,in_service,quality_check,2026-07-07T14:54:32.727273Z,Operador demo,PROC-H140,1
EV-H140-10,work_orders,WO-H140,quality_check,ready,2026-07-07T15:27:16.363636Z,Operador demo,PROC-H140,1
EV-H140-11,work_orders,WO-H140,ready,delivered,2026-07-07T16:00:00Z,Operador demo,PROC-H140,1
EV-H141-00,work_orders,WO-H141,initial,received,2026-07-06T21:00:00Z,Operador demo,PROC-H141,1
EV-H141-01,work_orders,WO-H141,received,inspected,2026-07-06T22:08:34.285714Z,Operador demo,PROC-H141,1
EV-H141-02,work_orders,WO-H141,inspected,authorized,2026-07-06T23:17:08.571429Z,Operador demo,PROC-H141,1
EV-H141-03,work_orders,WO-H141,authorized,scheduled,2026-07-07T00:25:42.857143Z,Operador demo,PROC-H141,1
EV-H141-04,work_orders,WO-H141,scheduled,in_service,2026-07-07T01:34:17.142857Z,Operador demo,PROC-H141,1
EV-H141-05,work_orders,WO-H141,in_service,quality_check,2026-07-07T02:42:51.428571Z,Operador demo,PROC-H141,1
EV-H141-06,work_orders,WO-H141,quality_check,ready,2026-07-07T03:51:25.714286Z,Operador demo,PROC-H141,1
EV-H141-07,work_orders,WO-H141,ready,delivered,2026-07-07T05:00:00Z,Operador demo,PROC-H141,1
EV-H142-00,work_orders,WO-H142,initial,received,2026-07-06T08:00:00Z,Operador demo,PROC-H142,1
EV-H142-01,work_orders,WO-H142,received,inspected,2026-07-06T09:25:42.857143Z,Operador demo,PROC-H142,1
